input,case,threads,repetitions,cpu_ns,median_cpu_ns,real_ns,median_real_ns,ns_per_item,median_ns_per_item,counter:original_blocks,counter:selected_blocks,counter:issued_output_bytes,counter:left_metadata_bytes,counter:right_metadata_bytes,counter:raw_allocation_bytes,counter:metadata_bytes,counter:readable_suffix_bytes,counter:predicted_allocation_bytes,counter:actual_allocation_bytes,counter:body_mae_bytes,counter:wrong_byte_choice_fraction,counter:storage_regret_bytes,counter:max_storage_regret_bytes,counter:output_body_bytes
neoverse-v2,algebra/random256/plain_plain/union/selected/grain1/sparse17,1,5,"[192.85061118622858,192.75880908363305,192.74633702160736,192.77920035319192,203.4558924974486]",192.77920035319192,"[192.84605833777104,192.75152451838235,192.7396594910708,192.7727987666597,203.53814740389018]",192.7727987666597,,,256.0,16.0,512.0,0.0,0.0,,,,,,,,,,
neoverse-v2,algebra/random256/plain_plain/union/selected/grain2/all,1,5,"[1323.275491286594,1331.698739340004,1331.250092695594,1330.223767148695,1314.7719688542713]",1330.223767148695,"[1323.2246941131805,1331.644419719559,1331.1941045113738,1331.6542454322491,1314.7410084689427]",1331.1941045113738,,,256.0,256.0,8192.0,0.0,0.0,,,,,,,,,,
neoverse-v2,algebra/random256/plain_plain/union/selected/grain2/masked25,1,5,"[471.4411547993909,471.0843325071931,470.66293790607796,466.6800187554476,470.47524951437043]",470.66293790607796,"[473.53620469278616,471.3873668615403,470.95237456532493,466.66568423906625,470.78953715109407]",470.95237456532493,,,256.0,75.0,2400.0,0.0,0.0,,,,,,,,,,
neoverse-v2,algebra/random256/plain_plain/union/selected/grain2/sparse17,1,5,"[202.69596515076705,202.77165719228915,202.79578596144404,202.86801779534863,202.8396564508172]",202.79578596144404,"[202.68864310459423,202.76495304818377,202.78800048351218,203.1245056836655,202.83462061489575]",202.78800048351218,,,256.0,16.0,512.0,0.0,0.0,,,,,,,,,,
neoverse-v2,algebra/random256/plain_tuple/intersection/complete/grain1/all,1,5,"[25461.374545449962,25469.556363636962,25455.20363635877,25474.79636363774,25491.952727272543]",25469.556363636962,"[25460.381817869016,25468.541819215967,25454.31999930191,25473.88000080404,25518.243635980816]",25468.541819215967,,,256.0,256.0,8192.0,0.0,528.0,,,,,,,,,,
neoverse-v2,algebra/random256/plain_tuple/intersection/complete/grain1/masked25,1,5,"[7741.148558757201,7722.736141906588,7724.433481153323,7737.792682925728,7726.646341463687]",7726.646341463687,"[7740.839246232851,7722.431264039365,7724.136363935084,7752.095343736545,7726.443458575567]",7726.443458575567,,,256.0,75.0,8192.0,0.0,528.0,,,,,,,,,,
neoverse-v2,algebra/random256/plain_tuple/intersection/complete/grain1/sparse17,1,5,"[1969.7709213865194,1973.5598760212993,2052.7385178926716,1981.278106508702,1976.3468582696746]",1976.3468582696746,"[1969.695970722016,1973.4914060235865,2174.7455620852934,1990.1470835948326,1976.326570859089]",1976.326570859089,,,256.0,16.0,8192.0,0.0,528.0,,,,,,,,,,
neoverse-v2,algebra/random256/plain_tuple/intersection/complete/grain2/all,1,5,"[23227.378737542407,23232.26245846952,23214.136212627454,23236.641196013352,23215.009966775855]",23227.378737542407,"[23226.594683884676,23231.408637830373,23213.199334694524,23236.096344242414,23214.421926724357]",23226.594683884676,,,256.0,256.0,8192.0,0.0,528.0,,,,,,,,,,
neoverse-v2,algebra/random256/plain_tuple/intersection/complete/grain2/masked25,1,5,"[6980.597194388359,6985.039078156754,6981.127254509738,6980.485971944946,6987.143286571479]",6981.127254509738,"[6980.330661422988,6986.8466933819245,6980.87274578213,6980.23146316394,6986.917835369794]",6980.87274578213,,,256.0,75.0,8192.0,0.0,528.0,,,,,,,,,,
neoverse-v2,algebra/random256/plain_tuple/intersection/complete/grain2/sparse17,1,5,"[1739.1571393219258,1739.3281365999092,1744.8203414995842,1738.6827517939582,1747.1224944321677]",1739.3281365999092,"[1746.8074733492867,1741.3610492904145,1746.0348923729423,1738.632516683213,1748.193516379313]",1746.0348923729423,,,256.0,16.0,8192.0,0.0,528.0,,,,,,,,,,
neoverse-v2,algebra/random256/plain_tuple/intersection/selected/grain1/all,1,5,"[25571.29927007464,25591.591240877417,25564.638686126513,25560.208029195146,25580.452554745003]",25571.29927007464,"[25570.383211637098,25629.642336387897,25563.77737237464,25559.39051098306,25579.587591779193]",25570.383211637098,,,256.0,256.0,8192.0,0.0,528.0,,,,,,,,,,
neoverse-v2,algebra/random256/plain_tuple/intersection/selected/grain1/masked25,1,5,"[7730.483835005551,7726.133779264685,7719.241917501378,7717.995540691615,7722.365663321792]",7722.365663321792,"[7739.894091430007,7725.964325329842,7718.963210525386,7717.711259636583,7722.068004400622]",7722.068004400622,,,256.0,75.0,2400.0,0.0,528.0,,,,,,,,,,
neoverse-v2,algebra/random256/plain_tuple/intersection/selected/grain1/sparse17,1,5,"[1941.9488730074304,1936.8988455194367,1921.6412864213028,1927.2748763056743,1929.079164375917]",1929.079164375917,"[1944.3411215641522,1937.8240791539372,1921.5725673265063,1927.1998350450704,1929.0115447410237]",1929.0115447410237,,,256.0,16.0,512.0,0.0,528.0,,,,,,,,,,
neoverse-v2,algebra/random256/plain_tuple/intersection/selected/grain2/all,1,5,"[23518.5369127508,23527.41275167817,23534.486577182644,23617.144295305396,23531.241610739446]",23531.241610739446,"[23517.795302082326,23526.4328861889,23534.127516565462,23633.070468532733,23530.553690706798]",23530.553690706798,,,256.0,256.0,8192.0,0.0,528.0,,,,,,,,,,
neoverse-v2,algebra/random256/plain_tuple/intersection/selected/grain2/masked25,1,5,"[7074.161453077005,7071.887991926756,7071.919273461356,7069.609485369205,7085.240161453078]",7071.919273461356,"[7073.916246098166,7071.6074671828355,7071.564076668198,7069.360242061296,7096.245206928055]",7071.6074671828355,,,256.0,75.0,2400.0,0.0,528.0,,,,,,,,,,
neoverse-v2,algebra/random256/plain_tuple/intersection/selected/grain2/sparse17,1,5,"[1697.7425862909097,1699.609868741001,1701.2141468156167,1698.3142926592145,1714.5408361693565]",1699.609868741001,"[1697.6844919623397,1699.5508021718315,1701.1587263514175,1698.2455031797274,1766.7250850210357]",1699.5508021718315,,,256.0,16.0,512.0,0.0,528.0,,,,,,,,,,
neoverse-v2,algebra/random256/plain_tuple/union/complete/grain1/all,1,5,"[25474.142335768258,25477.149635040798,25479.127737225688,25474.19708029185,25509.75547445773]",25477.149635040798,"[25473.1277367098,25476.25912364868,25478.20073053044,25473.171533526744,25509.20437924285]",25476.25912364868,,,256.0,256.0,8192.0,0.0,528.0,,,,,,,,,,
neoverse-v2,algebra/random256/plain_tuple/union/complete/grain1/masked25,1,5,"[7736.426666667345,7741.472222221941,7738.703333334879,7748.4822222216735,7728.522222222188]",7738.703333334879,"[7736.144444202688,7744.894444638501,7738.423333244606,7763.650000419551,7728.285555559624]",7738.423333244606,,,256.0,75.0,8192.0,0.0,528.0,,,,,,,,,,
neoverse-v2,algebra/random256/plain_tuple/union/complete/grain1/sparse17,1,5,"[1962.7098765434525,1969.5993265994166,1960.5398428732994,1967.024410774275,1967.1854657685321]",1967.024410774275,"[1962.6343996008868,1969.5241302355034,1960.4688552031366,1969.581369197795,1967.1299101864495]",1967.1299101864495,,,256.0,16.0,8192.0,0.0,528.0,,,,,,,,,,
neoverse-v2,algebra/random256/plain_tuple/union/complete/grain2/all,1,5,"[23267.31561461836,23250.4252491651,23301.126245847783,23265.019933554144,23243.72425248766]",23265.019933554144,"[23266.478406049373,23249.564783871396,23348.116279110556,23264.415282282305,23242.946844163158]",23264.415282282305,,,256.0,256.0,8192.0,0.0,528.0,,,,,,,,,,
neoverse-v2,algebra/random256/plain_tuple/union/complete/grain2/masked25,1,5,"[7000.852705411449,7002.437875751575,6996.358717435665,6999.011022043627,6996.961923846784]",6999.011022043627,"[7000.606212262689,7010.650300387255,6996.232465000307,6998.756512831882,6996.714428843445]",6998.756512831882,,,256.0,75.0,8192.0,0.0,528.0,,,,,,,,,,
neoverse-v2,algebra/random256/plain_tuple/union/complete/grain2/sparse17,1,5,"[1747.331996993338,1748.301177649889,1745.8000501129538,1750.2961663740118,1745.2164870959516]",1747.331996993338,"[1747.2635930143454,1748.2370332152548,1745.7564520474582,1750.2315210272232,1745.1696316406637]",1747.2635930143454,,,256.0,16.0,8192.0,0.0,528.0,,,,,,,,,,
neoverse-v2,algebra/random256/plain_tuple/union/selected/grain1/all,1,5,"[25578.937956202717,25615.75547445015,25568.948905104677,25582.5547445314,25581.65693430297]",25581.65693430297,"[25578.062043870596,25645.448904536344,25568.0218978454,25581.580291351453,25580.846714168674]",25580.846714168674,,,256.0,256.0,8192.0,0.0,528.0,,,,,,,,,,
neoverse-v2,algebra/random256/plain_tuple/union/selected/grain1/masked25,1,5,"[7752.347438753905,7733.775055678749,7729.108017818394,7734.465478841092,7736.329621381992]",7734.465478841092,"[7761.638084603187,7736.9097997342715,7728.7873051128045,7734.194877531852,7736.020044511049]",7736.020044511049,,,256.0,75.0,2400.0,0.0,528.0,,,,,,,,,,
neoverse-v2,algebra/random256/plain_tuple/union/selected/grain1/sparse17,1,5,"[1915.654110530471,1913.771789937123,1921.9906516359986,1917.2499312620103,1916.6054440471846]",1916.6054440471846,"[1917.9639812729545,1913.7178993542339,1921.9188892256072,1917.182842980787,1916.5358811641288]",1917.182842980787,,,256.0,16.0,512.0,0.0,528.0,,,,,,,,,,
neoverse-v2,algebra/random256/plain_tuple/union/selected/grain2/all,1,5,"[23466.294314385617,23476.434782608445,23453.615384616285,23449.635451503367,23450.638795984818]",23453.615384616285,"[23465.692308330053,23475.70568530269,23452.785953424405,23448.829430942038,23449.795986550536]",23452.785953424405,,,256.0,256.0,8192.0,0.0,528.0,,,,,,,,,,
neoverse-v2,algebra/random256/plain_tuple/union/selected/grain2/masked25,1,5,"[7059.096871847049,7049.9334006059125,7049.469223006763,7049.965691222332,7057.526740665569]",7049.965691222332,"[7067.094853660603,7049.726538494214,7049.212916274898,7049.651866776588,7068.157416963112]",7049.726538494214,,,256.0,75.0,2400.0,0.0,528.0,,,,,,,,,,
neoverse-v2,algebra/random256/plain_tuple/union/selected/grain2/sparse17,1,5,"[1691.2748917750139,1690.699374699299,1687.2616642616758,1694.2599807601605,1699.07840307867]",1691.2748917750139,"[1691.1803751402088,1690.639971127718,1687.2010582468938,1702.6139971184307,1700.2727273201199]",1691.1803751402088,,,256.0,16.0,512.0,0.0,528.0,,,,,,,,,,
neoverse-v2,algebra/random256/point_frame/intersection/complete/grain1/all,1,5,"[47207.35135135448,47191.452702704635,47203.4864864879,47180.90540541082,47183.45945946016]",47191.452702704635,"[47206.013514492166,47189.80405438767,47202.020270462424,47179.45270189179,47181.628376067136]",47189.80405438767,,,256.0,256.0,8192.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/random256/point_frame/intersection/complete/grain1/masked25,1,5,"[13964.99600798427,13957.930139721193,13964.530938124513,13962.497005988913,13971.788423153957]",13964.530938124513,"[13964.497006173895,13957.441117231801,13963.994012035206,13962.015968165013,13989.502994791872]",13963.994012035206,,,256.0,75.0,8192.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/random256/point_frame/intersection/complete/grain1/sparse17,1,5,"[3163.137246049697,3165.1986455979713,3164.925507900711,3163.7534988714315,3170.7945823928285]",3164.925507900711,"[3163.016704226472,3165.093002409969,3164.810835066253,3163.640631963136,3174.3909708179167]",3164.810835066253,,,256.0,16.0,8192.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/random256/point_frame/intersection/complete/grain2/all,1,5,"[48114.58219178277,47916.15068493429,47913.58904109356,47960.43835616326,47904.924657532865]",47916.15068493429,"[48163.81507126072,47914.30821930827,47912.17123380342,47958.972603961745,47903.52055002985]",47914.30821930827,,,256.0,256.0,8192.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/random256/point_frame/intersection/complete/grain2/masked25,1,5,"[14287.151329243854,14316.556237218423,14294.396728016964,14300.535787321047,14292.345603271793]",14294.396728016964,"[14286.584866571586,14403.347647922974,14294.030675576161,14300.032719398803,14291.852760319249]",14294.030675576161,,,256.0,75.0,8192.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/random256/point_frame/intersection/complete/grain2/sparse17,1,5,"[3280.805152224662,3280.525526932082,3285.6576112415173,3282.51288056217,3284.439344262053]",3282.51288056217,"[3280.6847775220026,3280.406088962706,3289.807962539752,3282.42201400168,3284.330679156828]",3282.42201400168,,,256.0,16.0,8192.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/random256/point_frame/intersection/selected/grain1/all,1,5,"[47558.89115646767,47559.59863945898,47516.020408167875,47526.16326531012,47515.61224489901]",47526.16326531012,"[47622.06802662477,47558.401361964905,47514.183675388405,47524.62585010212,47514.01360606621]",47524.62585010212,,,256.0,256.0,8192.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/random256/point_frame/intersection/selected/grain1/masked25,1,5,"[14036.458752515151,14061.187122738096,14019.88128772727,14013.319919516609,14036.802816901343]",14036.458752515151,"[14036.002011850636,14119.513078046188,14019.571429177542,14012.79678065105,14045.420523045828]",14036.002011850636,,,256.0,75.0,2400.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/random256/point_frame/intersection/selected/grain1/sparse17,1,5,"[3151.419691470009,3152.2250453721485,3158.409709618903,3140.79582577157,3159.3008166969275]",3152.2250453721485,"[3151.3470961802777,3152.125226875869,3158.3008168092315,3140.668330370763,3159.195553473905]",3152.125226875869,,,256.0,16.0,512.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/random256/point_frame/intersection/selected/grain2/all,1,5,"[48399.551724140445,48415.868965516136,48377.565517237854,48445.565517241106,48409.22758620756]",48409.22758620756,"[48397.475862218234,48414.15862317482,48375.87586170512,48497.88276009474,48408.26896442791]",48408.26896442791,,,256.0,256.0,8192.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/random256/point_frame/intersection/selected/grain2/masked25,1,5,"[14362.000000000138,14352.626283367214,14365.082135523442,14359.901437371424,14354.486652977801]",14359.901437371424,"[14361.441478586672,14352.14168329462,14381.129363621,14359.340862374554,14353.913757151655]",14359.340862374554,,,256.0,75.0,2400.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/random256/point_frame/intersection/selected/grain2/sparse17,1,5,"[3262.5859010272857,3263.749299720158,3263.0732959849606,3263.260971055175,3260.886554621604]",3263.0732959849606,"[3262.477591020198,3263.6125115416976,3262.950980464866,3263.156862763523,3260.7623714803985]",3262.950980464866,,,256.0,16.0,512.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/random256/point_frame/union/complete/grain1/all,1,5,"[46910.83221476758,46986.99328858801,46958.92617449653,46956.75838926109,46973.6107382539]",46958.92617449653,"[46909.26174430845,47041.859061392955,46957.67113801612,46954.9194648479,46972.1409393017]",46957.67113801612,,,256.0,256.0,8192.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/random256/point_frame/union/complete/grain1/masked25,1,5,"[13962.62226640122,13946.15904572627,13939.681908548437,13942.214711728791,13952.220675943257]",13946.15904572627,"[13977.532803374213,13945.624253989861,13939.17892631471,13941.775347449793,13951.719682056724]",13945.624253989861,,,256.0,75.0,8192.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/random256/point_frame/union/complete/grain1/sparse17,1,5,"[3165.36142406471,3154.588102749194,3159.720144209262,3158.9499774670035,3150.3370887786355]",3158.9499774670035,"[3169.121225664004,3154.473636634374,3159.5971158035127,3158.845876663717,3150.234790459203]",3158.845876663717,,,256.0,16.0,8192.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/random256/point_frame/union/complete/grain2/all,1,5,"[48075.07586207171,48104.351724143446,48162.14482758964,48207.75172413554,48149.97241379395]",48149.97241379395,"[48073.28275938775,48102.648276559696,48215.862067269794,48267.8965517121,48182.17931046845]",48182.17931046845,,,256.0,256.0,8192.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/random256/point_frame/union/complete/grain2/masked25,1,5,"[14339.36701030861,14330.115463916864,14336.189690721796,14346.767010309237,14337.785567010646]",14337.785567010646,"[14338.89896942833,14329.593814744436,14335.686597574357,14365.956701215875,14337.249484521364]",14337.249484521364,,,256.0,75.0,8192.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/random256/point_frame/union/complete/grain2/sparse17,1,5,"[3295.061676082675,3290.5706214688944,3289.6996233519912,3298.089453860493,3295.0343691149396]",3295.0343691149396,"[3298.7095103424836,3290.446327702153,3289.5838042910163,3301.218926548597,3294.9091338485473]",3294.9091338485473,,,256.0,16.0,8192.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/random256/point_frame/union/selected/grain1/all,1,5,"[47393.16891891557,47387.6283783787,47494.89189189145,47324.29054053931,47365.31756757025]",47387.6283783787,"[47391.47297297333,47385.83783597966,47556.01351560571,47323.08107921543,47363.58783776342]",47385.83783597966,,,256.0,256.0,8192.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/random256/point_frame/union/selected/grain1/masked25,1,5,"[14067.76458752599,14087.541247485111,14067.79275653883,14069.617706236115,14076.39235412462]",14069.617706236115,"[14067.267605075267,14087.138833654708,14067.303822911063,14069.072435091983,14075.748491281855]",14069.072435091983,,,256.0,75.0,2400.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/random256/point_frame/union/selected/grain1/sparse17,1,5,"[3158.2011727559684,3178.139828597167,3166.4258006313285,3166.9621109609084,3173.2025259356324]",3166.9621109609084,"[3158.0911140221287,3181.946323782177,3166.345060888667,3166.8574651577346,3173.0897607819297]",3166.8574651577346,,,256.0,16.0,512.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/random256/point_frame/union/selected/grain2/all,1,5,"[48356.680555558836,48322.59722222417,48336.09722222477,48346.17361110855,48342.13888889173]",48342.13888889173,"[48356.666667359605,48320.84027839301,48334.40278023065,48344.583332335686,48340.47916486068]",48340.47916486068,,,256.0,256.0,8192.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/random256/point_frame/union/selected/grain2/masked25,1,5,"[14317.531697341916,14328.820040898798,14324.70347648248,14326.10429447805,14340.063394682353]",14326.10429447805,"[14316.965235149153,14328.306748464565,14324.200408714623,14325.560327412612,14358.087934864958]",14325.560327412612,,,256.0,75.0,2400.0,544.0,496.0,,,,,,,,,,
neoverse-v2,algebra/random256/point_frame/union/selected/grain2/sparse17,1,5,"[3250.8302325579125,3254.4190697671334,3252.962790697913,3252.99720930252,3256.380000000002]",3252.99720930252,"[3250.7386046301353,3254.2916277486447,3252.8469768463806,3252.8730230825563,3260.203255744865]",3252.8730230825563,,,256.0,16.0,512.0,544.0,496.0,,,,,,,,,,
